Date,Open,High,Low,Close,prev_close,next_day_open,Volume,gapped,up_down,continued
2018-03-28,241.4658,243.216,239.4563,241.3269,241.2621,241.8084,125117120,0.0,0.0,0.0
2018-03-29,241.8084,245.6423,241.0306,244.494,241.3269,243.1327,97994611,1.0,2.0,1.0
2018-04-02,243.1327,243.6698,235.8355,237.3542,244.494,239.7248,154607881,1.0,1.0,1.0
2018-04-03,239.7248,241.9844,237.845,241.6093,237.3542,237.7616,110898447,1.0,2.0,0.0
2018-04-04,237.7616,244.8042,237.6227,244.1318,241.6093,245.9108,103581956,1.0,1.0,0.0
2018-04-05,245.9108,246.9202,244.7718,246.3368,244.1318,243.9383,73346634,1.0,2.0,1.0
2018-04-06,243.9383,245.5033,238.9192,239.7897,246.3368,242.0399,144120264,1.0,1.0,1.0
2018-04-09,242.0399,245.2533,241.2713,243.429,239.7897,244.7255,83874550,1.0,1.0,1.0
2018-04-10,244.7255,246.3646,243.5309,245.7997,243.429,243.9846,93664733,1.0,2.0,0.0
2018-04-11,243.9846,245.9941,243.9105,244.3458,245.7997,245.6423,78399485,1.0,1.0,1.0
2018-04-12,245.6423,247.2536,245.457,247.161,244.3458,247.6332,61960149,0.0,0.0,0.0
2018-04-13,247.6332,247.7536,244.4847,244.6329,247.161,247.2536,72652360,1.0,1.0,0.0
2018-04-16,247.2536,248.3648,246.3923,247.7444,244.6329,249.4112,52242096,1.0,1.0,1.0
2018-04-17,249.4112,250.8374,248.8741,250.6336,247.7444,250.6707,52800381,0.0,0.0,0.0
2018-04-18,250.6707,251.2356,249.9113,250.7725,250.6336,249.7076,48629741,0.0,0.0,0.0
2018-04-19,249.7076,249.9206,247.9203,248.439,250.7725,248.9297,64491094,0.0,0.0,0.0
2018-04-20,248.9297,249.1612,245.9664,246.3368,248.439,247.4943,84745593,0.0,0.0,0.0
2018-04-23,247.4943,248.0777,245.7256,246.6331,246.3368,247.9296,54259417,1.0,1.0,0.0
2018-04-24,247.9296,248.1576,241.9566,243.0123,246.6331,243.466,102706789,0.0,0.0,0.0
2018-04-25,243.466,244.5958,241.5584,244.2347,243.0123,245.207,83698282,0.0,0.0,0.0
2018-04-26,245.207,247.4806,244.744,246.735,244.2347,247.2536,57524706,0.0,0.0,0.0
2018-04-27,247.2536,247.5684,245.8645,246.7813,246.735,247.4943,47974507,0.0,0.0,0.0
2018-04-30,247.4943,248.0777,244.8736,245.3644,246.7813,244.3551,61787040,0.0,0.0,0.0
2018-05-01,244.3551,245.4941,242.7252,244.5217,245.3644,245.1792,60281939,0.0,0.0,0.0
2018-05-02,245.1792,246.0312,243.3271,244.0217,244.5217,242.8641,69297288,0.0,0.0,0.0
2018-05-03,242.8641,243.8828,239.8915,243.5494,244.0217,242.1788,118190989,1.0,2.0,0.0
2018-05-04,242.1788,247.0584,241.8362,246.772,243.5494,247.1517,67469471,0.0,0.0,0.0
2018-05-07,247.1517,248.1981,246.4294,246.9113,246.772,246.7905,46630102,0.0,0.0,0.0
2018-05-08,246.7905,247.5545,245.5404,246.7535,246.9113,247.8833,56587290,0.0,0.0,0.0
2018-05-09,247.8833,249.9067,247.3369,249.5316,246.7535,250.3466,51497455,0.0,0.0,0.0
2018-05-10,250.3466,252.2449,250.2354,251.5087,249.5316,252.0319,58333535,0.0,0.0,0.0
2018-05-11,252.0319,252.9487,251.4948,252.2542,251.5087,253.1247,45033269,0.0,0.0,0.0
2018-05-14,253.1247,253.81,252.2172,252.8932,252.2542,251.5041,44967370,1.0,2.0,1.0
2018-05-15,251.5041,251.5226,250.0595,250.3558,252.8932,251.0874,71739852,0.0,0.0,0.0
2018-05-16,251.0874,252.5876,251.0596,252.0783,250.3558,251.8282,40160702,0.0,0.0,0.0
2018-05-17,251.8282,253.0228,251.0781,251.6708,252.0783,251.5319,48700945,0.0,0.0,0.0
2018-05-18,251.5319,251.9116,250.8929,251.3837,251.6708,252.8191,55480380,1.0,1.0,0.0
2018-05-21,252.8191,253.7173,252.4394,252.7728,251.3837,253.6988,46944115,0.0,0.0,0.0
2018-05-22,253.6988,253.9674,252.106,252.6617,252.7728,251.1152,44609415,1.0,2.0,0.0
2018-05-23,251.1152,253.171,250.9485,252.6987,252.6617,252.7265,51717447,0.0,0.0,0.0
2018-05-24,252.7265,253.0136,250.754,252.8283,252.6987,252.0227,62769306,0.0,0.0,0.0
2018-05-25,252.0227,252.6802,251.4948,252.0412,252.8283,250.3188,42470234,1.0,2.0,1.0
2018-05-29,250.3188,251.1152,247.9574,248.3278,252.0412,250.4947,95302505,1.0,1.0,1.0
2018-05-30,250.4947,252.9117,250.4206,252.319,248.3278,252.0227,59462005,0.0,0.0,0.0
2018-05-31,252.0227,252.3375,250.2678,251.0874,252.319,252.2635,73528185,0.0,0.0,0.0
2018-06-01,252.2635,253.6803,252.1894,253.0691,251.0874,254.2267,58550317,0.0,0.0,0.0
2018-06-04,254.2267,254.8332,253.9766,254.6064,253.0691,254.7082,39374969,0.0,0.0,0.0
2018-06-05,254.7082,255.1527,253.9026,254.6619,254.6064,255.3935,40568313,0.0,0.0,0.0
2018-06-06,255.3935,256.9955,254.7453,256.4862,254.6619,257.3937,48905128,0.0,0.0,0.0
2018-06-07,257.3937,257.6993,255.9028,256.8335,256.4862,256.3751,61285434,0.0,0.0,0.0
2018-06-08,256.3751,257.6716,256.1991,257.4632,256.8335,257.8475,48718622,0.0,0.0,0.0
2018-06-11,257.8475,258.7087,257.7271,258.542,257.4632,258.3939,43958257,0.0,0.0,0.0
2018-06-12,258.3939,258.6717,257.616,258.1346,258.542,258.542,58962330,0.0,0.0,0.0
2018-06-13,258.542,258.8106,257.2548,257.9494,258.1346,258.3753,65330106,0.0,0.0,0.0
2018-06-14,258.3753,258.6717,257.4955,258.1253,257.9494,257.2938,55733553,0.0,0.0,0.0
2018-06-15,257.2938,258.1402,256.131,257.7682,258.1253,256.2612,94389439,1.0,2.0,0.0
2018-06-18,256.2612,257.3868,255.7589,257.1076,257.7682,254.8752,45181017,1.0,2.0,0.0
2018-06-19,254.8752,256.5031,254.438,255.9217,257.1076,256.9868,71630783,0.0,0.0,0.0
2018-06-20,256.9868,257.4054,256.3543,257.024,255.9217,256.6984,44642088,0.0,0.0,0.0
2018-06-21,256.6984,256.717,254.5776,255.0613,257.024,256.4194,61941401,1.0,1.0,0.0
2018-06-22,256.4194,256.5356,255.331,256.0426,255.0613,254.3543,42510705,1.0,2.0,1.0
2018-06-25,254.3543,254.5182,250.3172,250.9312,256.0426,252.68,112805189,1.0,1.0,0.0
2018-06-26,252.68,253.5357,251.8893,252.8474,250.9312,253.2567,60583397,0.0,0.0,0.0
2018-06-27,253.2567,254.7497,250.3917,251.5358,252.8474,250.494,88148714,0.0,0.0,0.0
2018-06-28,250.494,252.7823,249.7498,252.3079,251.5358,253.1265,68101311,0.0,0.0,0.0
2018-06-29,253.1265,254.559,252.2614,253.3495,252.3079,250.6986,69464668,1.0,2.0,0.0
2018-07-02,250.6986,253.052,250.4475,252.3172,253.3495,253.173,52727849,0.0,0.0,0.0
2018-07-05,253.173,254.1125,252.0474,253.6102,252.3172,254.0753,49765917,0.0,0.0,0.0
2018-07-06,254.0753,256.5868,253.6799,256.4716,253.6102,257.2472,52733535,0.0,0.0,0.0
2018-07-09,257.2472,258.5588,257.2007,258.2416,256.4716,258.9774,40715507,0.0,0.0,0.0
2018-07-10,258.9774,259.5355,258.6705,259.3216,258.2416,257.8054,44891260,1.0,2.0,0.0
2018-07-11,257.8054,258.6332,257.2193,257.6844,259.3216,258.8565,63109412,0.0,0.0,0.0
2018-07-12,258.8565,259.9262,258.224,259.5867,257.6844,259.6844,50054428,0.0,0.0,0.0
2018-07-13,259.6844,260.3913,259.21,260.0751,259.5867,260.1216,39999045,0.0,0.0,0.0
2018-07-16,260.1216,260.2732,259.3774,259.7216,260.0751,259.0332,34914294,0.0,0.0,0.0
2018-07-17,259.0332,261.3029,258.9774,261.1076,259.7216,260.9774,46470069,0.0,0.0,0.0
2018-07-18,260.9774,261.5541,260.5123,261.4797,261.1076,260.7448,34739555,0.0,0.0,0.0
2018-07-19,260.7448,261.1448,259.9541,260.4983,261.4797,260.2425,48130735,0.0,0.0,0.0
2018-07-20,260.2425,260.9029,259.9913,260.1867,260.4983,259.9448,60425396,0.0,0.0,0.0
2018-07-23,259.9448,260.8564,259.5821,260.6611,260.1867,262.1215,39748604,1.0,1.0,0.0
2018-07-24,262.1215,262.8378,261.0425,261.5773,260.6611,261.6936,54440569,0.0,0.0,0.0
2018-07-25,261.6936,264.5214,261.6471,262.9215,261.5773,263.4331,61524501,0.0,0.0,0.0
2018-07-26,263.4331,264.2796,263.3308,263.6052,262.9215,263.9075,45391099,0.0,0.0,0.0
2018-07-27,263.9075,264.0098,260.8099,261.5448,263.6052,261.861,66815863,0.0,0.0,0.0
2018-07-30,261.861,262.0285,259.8611,260.1076,261.5448,261.2099,52008718,0.0,0.0,0.0
2018-07-31,261.2099,262.3354,260.8099,261.675,260.1076,261.9076,51873833,0.0,0.0,0.0
2018-08-01,261.9076,262.4378,260.5788,261.3904,261.675,259.889,46508084,1.0,2.0,0.0
2018-08-02,259.889,262.8564,259.6751,262.5401,261.3904,262.8099,48420767,0.0,0.0,0.0
2018-08-03,262.8099,263.8517,262.6238,263.5959,262.5401,263.8424,40535412,0.0,0.0,0.0
2018-08-06,263.8424,265.0981,263.4345,264.8098,263.5959,265.4702,34323178,0.0,0.0,0.0
2018-08-07,265.4702,266.047,265.3307,265.7818,264.8098,265.4702,37859792,0.0,0.0,0.0
2018-08-08,265.4702,265.9539,265.0516,265.8702,265.7818,265.6005,32882872,0.0,0.0,0.0
2018-08-09,265.6005,266.0097,265.0284,265.5958,265.8702,263.6656,30281373,1.0,2.0,0.0
2018-08-10,263.6656,264.2284,262.6517,263.5168,265.5958,263.6842,63127330,0.0,0.0,0.0
2018-08-13,263.6842,264.3261,262.1029,262.6099,263.5168,263.1726,53470570,0.0,0.0,0.0
2018-08-14,263.1726,264.3354,262.7664,264.2052,262.6099,262.6703,36668078,1.0,2.0,1.0
2018-08-15,262.6703,262.8192,260.6053,261.8331,264.2052,263.6191,88744186,1.0,1.0,1.0
2018-08-16,263.6191,265.1447,263.5819,264.4533,261.8331,264.0191,59815747,0.0,0.0,0.0
2018-08-17,264.0191,265.6285,263.5912,265.1912,264.4533,265.6377,53933741,0.0,0.0,0.0
2018-08-20,265.6377,266.0097,265.1633,265.9074,265.1912,266.2702,35229904,0.0,0.0,0.0
2018-08-21,266.2702,267.2562,266.1353,266.6051,265.9074,265.926,56650787,0.0,0.0,0.0
2018-08-22,265.926,266.7446,265.6423,266.3725,266.6051,266.0097,39452537,0.0,0.0,0.0
2018-08-23,266.0097,266.912,265.5074,265.9911,266.3725,266.4469,41253141,0.0,0.0,0.0
2018-08-24,266.4469,267.5911,266.3911,267.2841,265.9911,268.698,45206171,1.0,1.0,0.0
2018-08-27,268.698,269.6654,268.5306,269.4236,267.2841,270.0375,50115406,0.0,0.0,0.0
2018-08-28,270.0375,270.1468,269.2003,269.5259,269.4236,269.9073,40246700,0.0,0.0,0.0
2018-08-29,269.9073,271.377,269.6519,271.2747,269.5259,270.6328,49954889,0.0,0.0,0.0
2018-08-30,270.6328,271.0235,269.4143,269.9073,271.2747,269.6096,53642075,0.0,0.0,0.0
2018-08-31,269.6096,270.5119,269.098,269.5399,269.9073,269.6096,50055309,0.0,0.0,0.0
2018-09-04,269.6096,269.9538,268.5306,269.5073,269.5399,269.2096,49502050,0.0,0.0,0.0
2018-09-05,269.2096,269.4236,267.7957,268.8842,269.5073,268.9678,58709732,0.0,0.0,0.0
2018-09-06,268.9678,269.2841,266.9679,268.3539,268.8842,266.9492,55860788,1.0,2.0,0.0
2018-09-07,266.9492,268.5492,266.6981,267.7306,268.3539,268.5864,58515791,0.0,0.0,0.0
2018-09-10,268.5864,268.8655,267.7864,268.1306,267.7306,267.312,41054241,0.0,0.0,0.0
2018-09-11,267.312,269.3399,266.9446,268.991,268.1306,268.8841,40830439,0.0,0.0,0.0
2018-09-12,268.8841,269.5724,268.112,269.2189,268.991,270.0561,53159818,0.0,0.0,0.0
2018-09-13,270.0561,270.7244,269.7538,270.2652,269.2189,270.7445,43257431,0.0,0.0,0.0
2018-09-14,270.7445,270.9398,269.7585,270.4561,270.2652,270.5212,46532952,0.0,0.0,0.0
2018-09-17,270.5212,270.5584,268.8562,269.0608,270.4561,269.3678,57927326,0.0,0.0,0.0
2018-09-18,269.3678,271.2282,269.3399,270.9584,269.0608,270.6608,48471296,0.0,0.0,0.0
2018-09-19,270.6608,271.3305,270.5259,270.977,270.9584,272.2142,41319330,0.0,0.0,0.0
2018-09-20,272.2142,273.4235,272.0933,273.2095,270.977,273.8669,85629428,0.0,0.0,0.0
2018-09-21,273.8669,273.9884,272.6709,273.0353,273.2095,272.2317,85356277,0.0,0.0,0.0
2018-09-24,272.2317,272.3812,271.3253,272.0355,273.0353,272.4093,42823940,0.0,0.0,0.0
2018-09-25,272.4093,272.5214,271.4312,271.7832,272.0355,271.8299,36333659,0.0,0.0,0.0
2018-09-26,271.8299,273.0727,270.4283,272.185,271.7832,271.3627,61671012,0.0,0.0,0.0
2018-09-27,271.3627,272.7643,271.0731,271.615,272.185,270.9703,48954496,0.0,0.0,0.0
2018-09-28,270.9703,272.1757,270.9329,271.4655,271.615,272.9512,53455086,1.0,1.0,0.0
2018-10-01,272.9512,273.7174,271.8953,272.2532,271.4655,272.4373,53871822,0.0,0.0,0.0
2018-10-02,272.4373,273.1802,272.0448,272.3999,272.2532,273.5399,40482803,0.0,0.0,0.0
2018-10-03,273.5399,273.9791,272.213,272.484,272.3999,272.0822,54661917,0.0,0.0,0.0
2018-10-04,272.0822,272.1383,268.7931,269.9424,272.484,270.6899,97263619,0.0,0.0,0.0
2018-10-05,270.6899,271.2319,267.4475,268.8678,269.9424,268.2231,88151830,0.0,0.0,0.0
2018-10-08,268.2231,269.3164,266.7748,269.0267,268.8678,268.5408,75871017,0.0,0.0,0.0
2018-10-09,268.5408,269.9144,267.9615,268.5875,269.0267,268.0175,65141750,0.0,0.0,0.0
2018-10-10,268.0175,268.0923,259.6545,262.3083,268.5875,258.907,179365560,1.0,2.0,1.0
2018-10-11,258.907,260.6076,252.6277,256.4495,262.3083,258.6173,243262325,1.0,1.0,0.0
2018-10-12,258.6173,258.9163,254.5059,257.5849,256.4495,257.4774,159506544,0.0,0.0,0.0
2018-10-15,257.4774,258.8696,256.3093,257.5801,257.5849,258.4585,87937144,0.0,0.0,0.0
2018-10-16,258.4585,262.4017,257.9632,261.1963,257.5801,262.0466,95589561,0.0,0.0,0.0
2018-10-17,262.0466,262.7101,259.3555,262.0933,261.1963,261.0748,94969129,0.0,0.0,0.0
2018-10-18,261.0748,261.7009,256.9354,257.9259,262.0933,258.9537,120048964,0.0,0.0,0.0
2018-10-19,258.9537,260.9814,257.4026,258.6827,257.9259,258.8322,116784760,0.0,0.0,0.0
2018-10-22,258.8322,259.1686,256.4121,257.5801,258.6827,253.1791,72526403,1.0,2.0,1.0
2018-10-23,253.1791,256.8419,250.9925,256.1225,257.5801,255.403,124443348,0.0,0.0,0.0
2018-10-24,255.403,255.8048,247.339,249.703,256.1225,249.8432,146308494,0.0,0.0,0.0
2018-10-25,249.8432,253.9826,248.7686,253.6743,249.703,248.479,117137753,1.0,2.0,1.0
2018-10-26,248.479,253.2258,245.087,247.5259,253.6743,251.1701,176019181,1.0,1.0,1.0
2018-10-29,251.1701,252.525,242.8071,245.1151,247.5259,246.3765,143254852,1.0,1.0,1.0
2018-10-30,246.3765,250.5347,245.8626,249.5068,245.1151,252.8987,137558534,1.0,1.0,1.0
2018-10-31,252.8987,255.3095,252.4035,254.4031,249.5068,253.7864,106663596,0.0,0.0,0.0
2018-11-01,253.7864,255.7767,252.6464,255.2721,254.4031,256.7298,88671807,1.0,1.0,0.0
2018-11-02,256.7298,257.1783,251.9083,253.5995,255.2721,254.5713,103913842,0.0,0.0,0.0
2018-11-05,254.5713,256.0384,253.5528,255.2721,253.5995,255.3936,54371966,0.0,0.0,0.0
2018-11-06,255.3936,257.2437,255.3282,256.4869,255.2721,259.3555,49654943,1.0,1.0,1.0
2018-11-07,259.3555,262.6633,258.907,262.2428,256.4869,261.7383,84927430,0.0,0.0,0.0
2018-11-08,261.7383,262.7755,260.9066,261.4112,262.2428,260.7291,55058829,0.0,0.0,0.0
2018-11-09,260.7291,260.9253,258.066,260.1451,261.4112,259.0098,82157538,0.0,0.0,0.0
2018-11-12,259.0098,259.2621,254.1508,255.4871,260.1451,255.1787,86790023,0.0,0.0,0.0
2018-11-13,255.1787,257.2671,253.4594,254.0667,255.4871,256.1785,86297596,1.0,1.0,0.0
2018-11-14,256.1785,256.599,250.843,253.7677,254.0667,251.1514,107909634,1.0,2.0,1.0
2018-11-15,251.1514,255.5992,249.4977,254.0294,253.7677,253.964,118133619,0.0,0.0,0.0
2018-11-16,253.964,256.7298,253.422,256.029,254.0294,255.1413,105433240,0.0,0.0,0.0
2018-11-19,255.1413,255.4497,250.4879,251.684,256.029,247.9557,86548014,1.0,2.0,1.0
2018-11-20,247.9557,249.4881,245.8906,247.3483,251.684,248.4229,119803633,0.0,0.0,0.0
2018-11-21,248.4229,249.6283,247.6286,248.1519,247.3483,248.3481,62693517,0.0,0.0,0.0
2018-11-26,248.3481,250.1889,247.937,249.6096,248.1519,248.8714,65861822,0.0,0.0,0.0
2018-11-27,248.8714,250.7683,248.236,250.1329,249.6096,251.9176,64717544,1.0,1.0,1.0
2018-11-28,251.9176,256.5429,250.9178,255.3936,250.1329,255.758,111050850,0.0,0.0,0.0
2018-11-29,255.758,257.4774,254.562,256.7579,255.3936,255.8515,69411694,0.0,0.0,0.0
2018-11-30,255.8515,258.1595,255.5151,257.8791,256.7579,261.8971,75213545,1.0,1.0,0.0
2018-12-03,261.8971,262.0093,259.3041,260.8786,257.8791,260.1124,86152519,0.0,0.0,0.0
2018-12-04,260.1124,260.5609,252.1979,253.1791,260.8786,248.479,150621614,1.0,2.0,1.0
2018-12-06,248.479,252.2633,245.2272,250.3758,253.1791,251.7868,180726834,1.0,1.0,1.0
2018-12-07,251.7868,253.4313,245.4047,246.4233,250.3758,246.0962,139180479,0.0,0.0,0.0
2018-12-10,246.0962,247.77,241.6577,246.7223,246.4233,250.1048,141844841,1.0,1.0,0.0
2018-12-11,250.1048,250.3011,245.2646,248.3481,246.7223,249.9273,110981000,1.0,1.0,1.0
2018-12-12,249.9273,251.3569,247.965,249.105,248.3481,249.0396,84402932,0.0,0.0,0.0
2018-12-13,249.0396,249.946,246.797,247.6286,249.105,245.7131,85103390,1.0,2.0,1.0
2018-12-14,245.7131,246.7129,242.8071,243.5079,247.6286,242.3866,102865678,0.0,0.0,0.0
2018-12-17,242.3866,243.5546,236.8969,237.7145,243.5079,240.3309,144397136,1.0,1.0,0.0
2018-12-18,240.3309,241.0317,236.668,237.9481,237.7145,238.434,118496388,0.0,0.0,0.0
2018-12-19,238.434,242.3866,232.9957,234.3226,237.9481,233.4723,195131777,0.0,0.0,0.0
2018-12-20,233.4723,235.1169,228.604,231.8464,234.3226,231.9033,220811602,0.0,0.0,0.0
2018-12-21,231.9033,234.6947,225.5498,226.8279,231.8464,221.7809,207147581,1.0,2.0,1.0
2018-12-26,221.7809,231.2078,219.7038,228.1532,226.8279,227.984,190797642,0.0,0.0,0.0
2018-12-27,227.984,233.2755,224.5911,230.1175,228.1532,234.5725,158446443,1.0,1.0,1.0
2018-12-28,234.5725,236.2831,231.6307,232.8996,230.1175,234.5537,136233713,1.0,1.0,0.0
2018-12-31,234.5537,235.1176,232.5894,233.9992,232.8996,231.189,106064353,1.0,2.0,0.0
2019-01-02,231.189,236.1045,231.1608,234.0462,233.9992,233.3037,103082858,0.0,0.0,0.0
2019-01-03,233.3037,233.6233,229.0179,229.798,234.0462,232.7022,118633992,1.0,1.0,1.0
2019-01-04,232.7022,237.8903,232.3074,236.6778,229.798,237.4955,124917125,0.0,0.0,0.0
2019-01-07,237.4955,240.5595,236.5556,239.4316,236.6778,241.3772,90493532,1.0,1.0,0.0
2019-01-08,241.3772,241.8377,238.7267,241.2268,239.4316,242.0727,90260239,0.0,0.0,0.0
2019-01-09,242.0727,243.3415,240.7851,242.6272,241.2268,240.8508,78939184,1.0,2.0,0.0
2019-01-10,240.8508,243.5765,240.1365,242.928,242.6272,242.1855,87458836,0.0,0.0,0.0
2019-01-11,242.1855,243.4353,241.5745,242.8125,242.928,241.4148,62090187,1.0,2.0,0.0
2019-01-14,241.4148,242.7682,240.9918,242.3922,242.8125,242.317,54928742,0.0,0.0,0.0
2019-01-15,242.317,245.0239,242.3076,244.3285,242.3922,245.146,72960481,0.0,0.0,0.0
2019-01-16,245.146,246.2143,244.9299,245.9496,244.3285,244.3754,61707639,1.0,2.0,0.0
2019-01-17,244.3754,248.0502,244.3284,246.9788,245.9496,249.0465,80081656,1.0,1.0,1.0
2019-01-18,249.0465,250.9262,248.2194,250.071,246.9788,248.8961,103541522,0.0,0.0,0.0
2019-01-22,248.8961,249.1217,245.3622,246.1047,250.071,248.1348,93136768,1.0,1.0,0.0
2019-01-23,248.1348,248.8679,244.9863,247.2514,246.1047,247.3829,75645181,0.0,0.0,0.0
2019-01-24,247.3829,248.3134,246.3209,247.4977,247.2514,249.6386,50342893,1.0,1.0,0.0
2019-01-25,249.6386,250.6631,249.1687,249.4788,247.4977,247.5521,81748250,1.0,2.0,1.0
2019-01-28,247.5521,247.9657,246.0483,247.7025,249.4788,248.0502,76779557,0.0,0.0,0.0
2019-01-29,248.0502,248.6424,246.6968,247.7119,247.7025,249.1593,55378412,1.0,1.0,1.0
2019-01-30,249.1593,252.3736,248.3604,251.2928,247.7119,251.4244,82063178,0.0,0.0,0.0
2019-01-31,251.4244,254.2064,251.1988,253.1537,251.2928,253.9056,76144694,0.0,0.0,0.0
2019-02-01,253.9056,254.8925,252.994,253.5109,253.1537,253.868,70767096,0.0,0.0,0.0
2019-02-04,253.868,255.6632,253.1631,254.9771,253.5109,256.0579,49524061,0.0,0.0,0.0
2019-02-05,256.0579,256.9978,255.5316,256.885,254.9771,256.3869,63816617,0.0,0.0,0.0
2019-02-06,256.3869,256.9038,255.5692,256.3211,256.885,254.6481,45401716,1.0,2.0,1.0
2019-02-07,254.6481,255.2214,252.1575,253.2684,256.3211,252.5898,86004887,0.0,0.0,0.0
2019-02-08,252.5898,254.244,251.7251,253.5015,253.2684,254.8925,65573101,1.0,1.0,0.0
2019-02-11,254.8925,255.1651,253.7928,254.3756,253.5015,256.0391,58388736,1.0,1.0,1.0
2019-02-12,256.0391,258.0129,255.9639,257.8766,254.3756,258.4922,62039889,0.0,0.0,0.0
2019-02-13,258.4922,259.3381,258.0505,259.0608,257.8766,257.3174,56494238,1.0,2.0,0.0
2019-02-14,257.3174,259.0655,256.4621,258.3512,259.0608,259.7422,74452823,1.0,1.0,0.0
2019-02-15,259.7422,260.7291,259.526,259.9678,258.3512,259.8562,77783591,0.0,0.0,0.0
2019-02-19,259.8562,261.8287,259.8456,261.5609,259.9678,261.105,51499137,0.0,0.0,0.0
2019-02-20,261.105,262.1483,260.5787,261.6126,261.5609,261.0016,66522012,0.0,0.0,0.0
2019-02-21,261.0016,261.3776,259.7281,259.9866,261.6126,261.387,54166314,1.0,1.0,0.0
2019-02-22,261.387,262.5618,261.1144,262.0355,259.9866,263.8494,66720545,1.0,1.0,0.0
2019-02-25,263.8494,264.3946,262.6276,262.8814,262.0355,262.3457,61088105,0.0,0.0,0.0
2019-02-26,262.3457,263.4453,262.1295,263.1163,262.8814,261.7723,50641474,1.0,2.0,0.0
2019-02-27,261.7723,262.778,260.7949,262.3222,263.1163,262.1859,50375492,0.0,0.0,0.0
2019-02-28,262.1859,262.6464,261.5844,262.1624,262.3222,263.5769,52853891,1.0,1.0,0.0
2019-03-01,263.5769,263.9904,262.0543,263.3889,262.1624,264.6671,63366401,0.0,0.0,0.0
2019-03-04,264.6671,264.9209,260.1934,261.9885,263.3889,262.731,89541576,0.0,0.0,0.0
2019-03-05,262.731,262.9378,261.6689,262.5195,261.9885,262.3644,48597844,0.0,0.0,0.0
2019-03-06,262.3644,262.3738,260.3155,260.6445,262.5195,260.184,61973278,0.0,0.0,0.0
2019-03-07,260.184,260.3343,257.5899,258.0035,260.6445,256.5279,84662964,1.0,2.0,0.0
2019-03-08,256.5279,258.135,256.0391,257.0072,258.0035,258.7084,74347662,1.0,1.0,1.0
2019-03-11,258.7084,261.8663,258.6802,261.575,257.0072,262.2799,53942508,0.0,0.0,0.0
2019-03-12,262.2799,263.2291,262.0825,262.5099,261.575,263.6145,65971007,0.0,0.0,0.0
2019-03-13,263.6145,265.4002,263.4453,264.4933,262.5099,264.451,66193840,0.0,0.0,0.0
2019-03-14,264.451,264.8927,263.7895,264.3664,264.4933,264.8323,55705617,0.0,0.0,0.0
2019-03-15,264.8323,266.4088,264.634,265.6347,264.3664,265.7857,67919011,0.0,0.0,0.0
2019-03-18,265.7857,266.8336,265.5497,266.2011,265.6347,267.636,53118356,1.0,1.0,0.0
2019-03-19,267.636,268.4384,265.6536,266.2388,266.2011,266.3616,74798845,0.0,0.0,0.0
2019-03-20,266.3616,267.6265,264.6246,266.5749,266.2388,264.9267,75155005,1.0,2.0,0.0
2019-03-21,264.9267,269.2125,264.8795,268.7121,266.5749,267.3622,70187024,1.0,2.0,1.0
2019-03-22,267.3622,267.9129,263.5484,264.5491,268.7121,263.2558,107983250,0.0,0.0,0.0
2019-03-25,263.2558,264.4974,262.0946,263.4918,264.5491,265.2571,75200702,1.0,1.0,0.0
2019-03-26,265.2571,266.3804,263.9071,264.3158,263.4918,265.3703,58407957,0.0,0.0,0.0
2019-03-27,265.3703,265.984,262.3684,264.5585,264.3158,264.6529,65598575,0.0,0.0,0.0
2019-03-28,264.6529,265.4648,263.4446,264.9078,264.5585,266.5787,50659208,1.0,1.0,0.0
2019-03-29,266.5787,267.0035,265.3987,266.3144,264.9078,268.7593,58732063,1.0,1.0,1.0
2019-04-01,268.7593,270.1376,268.4761,269.7222,266.3144,270.0243,61780380,0.0,0.0,0.0
2019-04-02,270.0243,270.2037,269.1275,270.0338,269.7222,271.2326,36768499,0.0,0.0,0.0
2019-04-03,271.2326,271.648,269.7506,270.1376,270.0338,270.7229,57601838,0.0,0.0,0.0
2019-04-04,270.7229,271.3639,269.996,271.0014,270.1376,271.7991,44089117,0.0,0.0,0.0
2019-04-05,271.7991,272.4693,271.497,272.3655,271.0014,271.969,50996248,0.0,0.0,0.0
2019-04-08,271.969,272.7336,271.2798,272.2899,272.3655,271.6102,42657850,0.0,0.0,0.0
2019-04-09,271.6102,271.9501,270.6474,271.025,272.2899,271.6574,56815765,0.0,0.0,0.0
2019-04-10,271.6574,272.2426,271.2232,271.9643,271.025,272.6581,44506402,0.0,0.0,0.0
2019-04-11,272.6581,272.6675,271.4762,271.8463,271.9643,273.7626,50210810,1.0,1.0,0.0
2019-04-12,273.7626,274.2063,273.064,273.6871,271.8463,273.9892,53225040,0.0,0.0,0.0
2019-04-15,273.9892,274.093,272.8894,273.6965,273.6871,274.6594,40124179,0.0,0.0,0.0
2019-04-16,274.6594,274.716,273.2906,273.9703,273.6965,275.0842,46804070,0.0,0.0,0.0
2019-04-17,275.0842,275.1078,272.8091,273.4369,273.9703,273.857,46295351,0.0,0.0,0.0
2019-04-18,273.857,274.0647,272.4976,273.8759,273.4369,272.9791,55902287,0.0,0.0,0.0
2019-04-22,272.9791,274.1732,272.8847,273.8412,273.8759,274.4045,33031695,0.0,0.0,0.0
2019-04-23,274.4045,276.7268,274.1591,276.3397,273.8412,276.3964,46608378,0.0,0.0,0.0
